"","FieldMatch","ZIP_CODE","c_places","Cases_1","LabelY","ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor"
"424","Highlands-33870","33870","Sebring","24",24,424,"47127d93-44f0-4027-8a22-618751beb137",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"425","Highlands-33872","33872","Sebring","11",11,425,"34bd9f56-6d70-4e85-a117-bd210e098e47",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"426","Highlands-33875","33875","Sebring","6",6,426,"3928a759-ece4-443b-bbb9-57467ea98e14",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"427","Highlands-33876","33876","Sebring","<5",-2,427,"f103e888-1410-4108-b44f-cce15ac2508f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"428","Highlands-33960","33960","Venus","<5",-2,428,"bf791c4b-1d4c-41ae-9ee0-3e71226a7c2e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"429","Highlands-34974","34974",NA,"0",0,429,"00964713-806f-43f4-83ee-2564f042c7f6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"430","Hillsborough-33508","33508",NA,"0",0,430,"dff8351d-9f67-4ede-bbc9-c6633135d82e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"431","Hillsborough-33509","33509",NA,"0",0,431,"dd6b4ff7-1832-40b3-867c-bb84474b341f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"432","Hillsborough-33510","33510","Brandon","15",15,432,"7082e701-20f3-477c-b1f9-b5920ee0fa18",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"433","Hillsborough-33511","33511","Brandon","51",51,433,"144568b2-26ce-40b7-b852-8cdb4d084d10",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"434","Hillsborough-33527","33527","Dover","6",6,434,"169928c2-87d6-49fc-bef5-03fb20625301",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"435","Hillsborough-33534","33534","Gibsonton","6",6,435,"92d51495-b408-4b59-95ba-a62985cecadf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"436","Hillsborough-33540","33540",NA,"0",0,436,"61893f1b-b3fe-401f-ac07-f2a7cd07cf46",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"437","Hillsborough-33547","33547","Lithia","8",8,437,"eadc2a2f-c828-4dd6-b8fe-63c0f97ebb46",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"438","Hillsborough-33548","33548","Lutz","<5",-2,438,"bf1febfd-6289-4d0c-b3ed-049c7cdff149",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"439","Hillsborough-33549","33549","Lutz","5",5,439,"19f19c5b-5651-46dd-a1c3-ee8fe9d3f35d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"440","Hillsborough-33556","33556","Odessa","11",11,440,"3a5e37f6-2fda-4d6b-9101-7cd23037f3a4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"441","Hillsborough-33558","33558","Lutz","6",6,441,"a8bbeaee-206f-432f-bf96-da85d06d141e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"442","Hillsborough-33559","33559","Lutz","7",7,442,"c82e35bf-2658-4cfe-b6e1-caadb543e535",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"443","Hillsborough-33563","33563","Plant City","56",56,443,"a3e5689e-305b-42c2-8ebb-be09962fb8fa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"444","Hillsborough-33565","33565","Plant City","7",7,444,"18661d59-fde1-4209-9241-b2e9e94cca65",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"445","Hillsborough-33566","33566","Plant City","18",18,445,"1ed1ceda-f1ea-467c-a40e-97b457ee03ce",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"446","Hillsborough-33567","33567","Plant City","8",8,446,"94382012-0635-41de-abef-a82e16801f5e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"447","Hillsborough-33569","33569","Riverview","12",12,447,"3fbdd73c-637a-411e-847a-fd97cc7f8a47",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"448","Hillsborough-33570","33570","Ruskin","28",28,448,"7b0baa02-54ea-4161-890a-30a9a99f2ee2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"449","Hillsborough-33572","33572","Apollo Beach","14",14,449,"169f5878-0dbd-4d5d-8f08-a7cd57b8bf50",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"450","Hillsborough-33573","33573","Ruskin, Sun City Center","21",21,450,"728834c1-ecd4-46c3-bdde-f16b05aa337a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"451","Hillsborough-33578","33578","Riverview","47",47,451,"43ffe0e9-f638-4939-a4a7-794bf4b40332",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"452","Hillsborough-33579","33579","Riverview","25",25,452,"b74db6b3-047d-4680-9b37-d9c6ebfa22ce",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"453","Hillsborough-33584","33584","Seffner","14",14,453,"f576e3ef-cd7c-46e3-b71a-58cd6b05028f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"454","Hillsborough-33592","33592","Thonotosassa","8",8,454,"41b65408-931a-4a7d-95ba-d2e70ae5c95b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"455","Hillsborough-33594","33594","Valrico","16",16,455,"8320211a-5ed7-41f1-8f55-7aef52f9fc54",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"456","Hillsborough-33596","33596","Valrico","11",11,456,"8e3b951e-d8ca-45c5-aadc-7e3679aede55",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"457","Hillsborough-33598","33598","Wimauma","29",29,457,"f24117ac-8b6f-4ab2-8175-f700317f19fa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"458","Hillsborough-33602","33602","Tampa","30",30,458,"49a32dcf-5032-4041-baa3-e2af0b07858f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"459","Hillsborough-33603","33603","Tampa","13",13,459,"8fb9ec2e-9d1f-4314-90f2-806f7ea411b9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"460","Hillsborough-33604","33604","Tampa","18",18,460,"8cd3337d-52fc-43a0-9051-5b7f2d73b34a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"461","Hillsborough-33605","33605","Tampa","14",14,461,"3d75a9d7-2b75-4141-859e-5a8093ee3f05",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"462","Hillsborough-33606","33606","Tampa","23",23,462,"d963026f-24ed-4f88-92bb-624e73ee27ea",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"463","Hillsborough-33607","33607","Tampa","41",41,463,"fbed3132-8039-4952-b86c-49b9f7cfb7f9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"464","Hillsborough-33608","33608",NA,"0",0,464,"15eaf836-d364-4820-b30d-50e96645fe88",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"465","Hillsborough-33609","33609","Tampa","18",18,465,"fde92faf-1ee6-4153-93f5-94495cdc7496",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"466","Hillsborough-33610","33610","Tampa","34",34,466,"59595b24-11f3-4764-b891-b86478f55313",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"467","Hillsborough-33611","33611","Tampa","36",36,467,"50687709-fdde-4244-9755-2ff51da79e5f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"468","Hillsborough-33612","33612","Tampa","107",107,468,"ab492bb5-faae-4ab2-900d-ee706ed21121",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"469","Hillsborough-33613","33613","Tampa","34",34,469,"6920abb0-8d74-4eaa-beae-f9b11e7276da",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"470","Hillsborough-33614","33614","Tampa","46",46,470,"ed4869b8-07f4-40e3-bcb7-50b12c361158",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"471","Hillsborough-33615","33615","Tampa","48",48,471,"a3fc6ea0-dcd5-4b65-bd41-3ee048121cec",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"472","Hillsborough-33616","33616","Tampa","21",21,472,"e3649440-3f26-4b30-a51a-4924cdd5652c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"473","Hillsborough-33617","33617","Tampa, Temple Terrace","38",38,473,"428fadb6-d9f8-405a-8a65-45561e4fce07",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"474","Hillsborough-33618","33618","Tampa","10",10,474,"cd2370bc-a622-4282-8572-790dbf73a20e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"475","Hillsborough-33619","33619","Tampa","49",49,475,"08a2a322-a6a6-4647-8486-bf3018aa09a0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"476","Hillsborough-33620","33620",NA,"0",0,476,"5a750bdf-fc7e-49d7-8e4a-ab15522f6cdc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"477","Hillsborough-33621","33621","Tampa","<5",-2,477,"3312b647-b0b5-4eb3-ab8a-d9b27756fc4a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"478","Hillsborough-33624","33624","Tampa","27",27,478,"f208c66f-8f29-44ec-a550-75c8735758a0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"479","Hillsborough-33625","33625","Tampa","16",16,479,"4e9c412a-4429-4c7d-a3a8-060bf18e8c51",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"480","Hillsborough-33626","33626","Tampa, Westchase","24",24,480,"aeba3902-1094-41d6-afcb-3654cb973f38",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"481","Hillsborough-33629","33629","Tampa","20",20,481,"1e33983a-3c51-41b3-902d-8159b68fc84d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"482","Hillsborough-33634","33634","Tampa","7",7,482,"24c0cbe2-0749-40cf-8921-a7ddd6c90a8c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"483","Hillsborough-33635","33635","Tampa","6",6,483,"0190e8f2-ebb3-4e18-a088-501a3b7f8ad2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"484","Hillsborough-33637","33637","Tampa","22",22,484,"fa808de3-adf3-4aa7-8bc9-b21eecf63873",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"485","Hillsborough-33647","33647","Tampa, Tampa Palms","58",58,485,"04d3fcee-4cc5-4c30-a667-e5cab5184685",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"486","Hillsborough-33674","33674",NA,"0",0,486,"faa51b4e-175b-436a-9fb2-cd7189743fc1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"487","Hillsborough-33680","33680",NA,"0",0,487,"231a09e1-e1ac-488a-91cc-0d5482e8452b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"488","Hillsborough-33682","33682",NA,"0",0,488,"65691a01-a0a0-482e-bb10-5cc3e2ed039a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"489","Hillsborough-33810","33810",NA,"0",0,489,"d5759a9c-51c0-4658-b4ff-2a4aeda5b1a0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"490","Holmes-32425","32425","Bonifay","7",7,490,"1880205d-1381-4a4d-a845-6906edd9b2e6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"491","Holmes-32440","32440","Graceville","<5",-2,491,"fc8a82d3-3753-431f-85ee-18775f39996d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"492","Holmes-32455","32455",NA,"0",0,492,"27ac5bdb-bc16-490c-8851-a7b428f5ebce",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"493","Holmes-32464","32464","Westville","<5",-2,493,"abda7c1c-9509-4729-b286-b2c0549c3381",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"494","Indian River-00067","67",NA,"0",0,494,"1b0cd8ad-18c2-446d-9acf-ece64266ea47",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"495","Indian River-32948","32948","Fellsmere","<5",-2,495,"1e257dbd-bfe2-4e55-b09a-387ff4fb391c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"496","Indian River-32958","32958","Sebastian","9",9,496,"4dd56266-20f2-4f13-8bed-64b549d18e2a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"497","Indian River-32960","32960","Vero Beach","32",32,497,"722b8e05-b747-4785-9dfa-2c078a7f53e8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"498","Indian River-32962","32962","Vero Beach","13",13,498,"83a57311-c4d3-4476-b3b9-6546cf1bf90f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"499","Indian River-32963","32963","Vero Beach","9",9,499,"2363c5b3-5227-4917-8082-a9286cb5a807",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"500","Indian River-32966","32966","Vero Beach","7",7,500,"81a10957-8538-472d-84e1-4c18e9f7c03f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"501","Indian River-32967","32967","Vero Beach","13",13,501,"23b9c7c0-fdf0-4cff-8bcd-68d701f2eb82",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"502","Indian River-32968","32968","Vero Beach","<5",-2,502,"549418e1-09db-487e-86be-9597e1f30867",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"503","Indian River-34739","34739",NA,"0",0,503,"b4e4ec6a-0f49-4428-98ca-a54a62bfe80a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"504","Jackson-32420","32420",NA,"0",0,504,"cc045522-d61e-469a-bda4-d3469ce3e07b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"505","Jackson-32423","32423",NA,"0",0,505,"1fcb7291-7777-4f54-b475-3268bf44d4c1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"506","Jackson-32426","32426",NA,"0",0,506,"406748cb-3d89-4f3b-b50a-ab646d465085",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"507","Jackson-32428","32428",NA,"0",0,507,"22395b82-9c9c-478f-adec-f69356e8af0e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"508","Jackson-32431","32431","Cottondale","<5",-2,508,"171f8d63-bb9b-45eb-aad8-2d5e62dc7430",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"509","Jackson-32440","32440",NA,"0",0,509,"8635f757-a138-4a47-bd34-398e2d370d99",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"510","Jackson-32442","32442",NA,"0",0,510,"bed63f13-4396-47b6-8eb7-2ffefa440d50",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"511","Jackson-32443","32443","Greenwood","<5",-2,511,"b0d4342f-15d3-488a-853f-a155c849c6b9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"512","Jackson-32445","32445","Malone","<5",-2,512,"d3abed4b-3816-4f7e-b5ef-e86613bbdef5",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"513","Jackson-32446","32446","Marianna","5",5,513,"8bcb2dbf-8620-4914-a4c3-598104e4339b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"514","Jackson-32448","32448","Marianna","<5",-2,514,"79ba9041-5d64-4292-b966-cb47de30d44f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"515","Jackson-32460","32460","Sneads","16",16,515,"7704b7c4-f0d4-4b6f-bf32-90c96ee88c37",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"516","Jefferson-32309","32309",NA,"0",0,516,"7183947d-d1ed-4e39-8f7a-c7ea254468e3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"517","Jefferson-32331","32331",NA,"0",0,517,"ac315379-36be-473d-a6a9-71534176b5a9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"518","Jefferson-32336","32336",NA,"0",0,518,"4419fb41-9386-437a-b222-380dd3834bcb",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"519","Jefferson-32344","32344","Monticello","26",26,519,"17289072-c87b-494e-bc2b-dd2c7ecfc9e8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"520","Lafayette-32008","32008","SUPPRESSED","SUPPRESSED",-3,520,"8a848da8-b57a-4c0b-aea2-625546cc023c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"521","Lafayette-32013","32013","SUPPRESSED","SUPPRESSED",-3,521,"59345efa-84c1-4c76-b9c7-44e6d3d2c8ac",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"522","Lafayette-32066","32066","SUPPRESSED","SUPPRESSED",-3,522,"bc6575b5-1f45-47e4-9bbd-4ca6248fdf57",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"523","Lake-32102","32102",NA,"0",0,523,"0f676f28-c8c2-4726-9a2e-dd1d13002e29",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"524","Lake-32159","32159","Lady Lake, The Villages","16",16,524,"0395f92e-1d05-4ba1-b056-eb0df303272b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"525","Lake-32163","32163",NA,"0",0,525,"ede0ab3d-8826-436d-8b00-2d9d3fbb5a2d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"526","Lake-32195","32195",NA,"0",0,526,"958744d5-fbe7-45b0-92b8-446ce9c09ccc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"527","Lake-32702","32702",NA,"0",0,527,"c74eb21a-94f1-4da4-a4d0-be7ff9543ffc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"528","Lake-32720","32720",NA,"0",0,528,"812b7982-81b5-4584-9f55-ba7df40523e3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"529","Lake-32726","32726","Eustis","15",15,529,"468d69b1-7ec0-4c9f-8e62-6ba39c8f81c5",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"530","Lake-32735","32735","Grand Island","<5",-2,530,"45620063-2b24-4456-89fa-f6a01d931be4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"531","Lake-32736","32736","Eustis","<5",-2,531,"2220358e-360d-4c15-a5fc-ee2bc4535783",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"532","Lake-32757","32757","Mount Dora","14",14,532,"b2b3bf9b-9c5f-413a-8049-fbc11d200a3b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"533","Lake-32767","32767",NA,"0",0,533,"bda779af-60cd-4234-bcf9-03a3eeb8d7f3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"534","Lake-32776","32776","Sorrento","<5",-2,534,"b60c77ec-5871-4776-84ca-3911b76170f9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"535","Lake-32778","32778","Tavares","17",17,535,"477bb4cb-706f-49cb-b76a-73e6c287a1d1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"536","Lake-32784","32784","Umatilla","<5",-2,536,"a6f83f40-030c-4b47-b744-81741399a402",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"537","Lake-34705","34705",NA,"0",0,537,"c9156895-73ec-42d4-a826-515f517bdb85",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"538","Lake-34711","34711","Clermont","32",32,538,"2b03ceda-5277-45d6-a2b4-df4d399f19e8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"539","Lake-34714","34714","Clermont","43",43,539,"2a7a47dd-ca94-4ad1-be45-7884c358c565",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"540","Lake-34715","34715","Clermont, Minneola","10",10,540,"46bc1326-a69f-44ba-9253-c4624b0bd392",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"541","Lake-34731","34731","Fruitland Park","<5",-2,541,"1aa1e0d4-63b0-4856-8a97-9e127f1aa577",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"542","Lake-34736","34736","Groveland","15",15,542,"7b72fba2-2406-4c7e-9c7c-106b32911e00",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"543","Lake-34737","34737","Howey-in-the-hills","<5",-2,543,"b6d53f32-4889-4431-8f66-30b2ce3a1d6f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"544","Lake-34748","34748","Leesburg","33",33,544,"09d98310-e72b-4c9a-b264-9ef4b96e60ef",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"545","Lake-34753","34753","Mascotte","12",12,545,"a9cb8fac-7cab-4a41-984b-2ef38c288d49",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"546","Lake-34756","34756","Montverde","<5",-2,546,"e84ae16e-52cb-4cb0-9aa5-6d97ad84a656",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"547","Lake-34762","34762","Okahumpka","<5",-2,547,"18ae1847-3527-4818-aa05-7af79c112913",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"548","Lake-34787","34787",NA,"0",0,548,"cc6ffd2d-d112-4646-92d6-3c4c9b919f3a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"549","Lake-34788","34788","Leesburg","<5",-2,549,"2f5d1153-5b2c-4af0-8bb6-4bba0cec5bed",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"550","Lake-34797","34797","Yalaha","<5",-2,550,"162246aa-fa71-43a0-af12-7fb974189dda",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"551","Lee-33901","33901","Fort Myers","73",73,551,"645aa8cd-9972-4b82-938f-3184f8f66efa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
